-6.063	124.191	6.356	42.458	36.051	-134.673
-4.820	116.009	6.781	25.526	34.703	-125.225
-3.659	106.952	7.037	12.901	33.449	-114.943
-2.588	97.538	7.166	3.960	32.299	-104.675
-1.612	88.170	7.205	-1.966	31.251	-94.949
-0.729	79.148	7.186	-5.508	30.301	-86.041
0.063	70.674	7.131	-7.221	29.439	-78.055
0.771	62.876	7.058	-7.565	28.658	-70.982
1.400	55.825	6.983	-6.909	27.947	-64.751
1.959	49.545	6.913	-5.541	27.299	-59.256
2.455	44.031	6.858	-3.682	26.706	-54.382
2.896	39.255	6.821	-1.499	26.162	-50.014
3.288	35.176	6.806	0.885	25.661	-46.048
3.641	31.743	6.815	3.378	25.200	-42.390
3.958	28.904	6.849	5.913	24.776	-38.960
4.248	26.603	6.908	8.443	24.386	-35.687
4.514	24.785	6.992	10.934	24.029	-32.513
4.762	23.398	7.102	13.360	23.703	-29.389
4.996	22.393	7.236	15.702	23.409	-26.273
5.220	21.724	7.393	17.947	23.146	-23.129
5.438	21.346	7.572	20.082	22.915	-19.927
5.652	21.219	7.773	22.095	22.715	-16.641
5.864	21.307	7.995	23.973	22.548	-13.249
6.077	21.574	8.235	25.702	22.416	-9.732
6.293	21.987	8.492	27.263	22.318	-6.075
6.513	22.515	8.765	28.637	22.258	-2.266
6.739	23.128	9.051	29.797	22.235	1.701
6.970	23.795	9.350	30.715	22.252	5.830
7.208	24.488	9.657	31.356	22.310	10.118
7.453	25.176	9.971	31.682	22.412	14.554
7.705	25.827	10.288	31.651	22.557	19.122
7.964	26.410	10.605	31.216	22.749	23.795
8.228	26.891	10.917	30.332	22.987	28.534
8.498	27.235	11.221	28.951	23.273	33.292
8.770	27.407	11.511	27.027	23.606	38.004
9.045	27.369	11.781	24.522	23.986	42.594
9.318	27.084	12.027	21.403	24.413	46.972
9.590	26.515	12.241	17.652	24.883	51.033
9.855	25.628	12.418	13.268	25.394	54.662
10.112	24.391	12.551	8.271	25.941	57.731
10.356	22.777	12.633	2.707	26.519	60.112
10.584	20.768	12.661	-3.351	27.120	61.674
10.792	18.354	12.627	-9.797	27.738	62.298
10.975	15.536	12.529	-16.495	28.361	61.879
11.131	12.330	12.364	-23.280	28.981	60.338
11.254	8.765	12.131	-29.966	29.585	57.630
11.342	4.888	11.831	-36.348	30.162	53.754
11.391	0.761	11.467	-42.219	30.700	48.754
11.399	-3.542	11.044	-47.380	31.188	42.723
11.363	-7.930	10.570	-51.652	31.615	35.801
11.284	-12.306	10.053	-54.892	31.974	28.173
11.161	-16.569	9.504	-57.000	32.256	20.050
10.995	-20.616	8.933	-57.930	32.456	11.665
10.788	-24.351	8.353	-57.690	32.573	3.254
10.545	-27.689	7.776	-56.342	32.606	-4.958
10.267	-30.557	7.212	-53.991	32.556	-12.771
9.962	-32.903	6.671	-50.784	32.428	-20.020
9.632	-34.693	6.163	-46.887	32.228	-26.579
9.285	-35.913	5.694	-42.479	31.962	-32.368
8.925	-36.570	5.268	-37.738	31.638	-37.346
8.559	-36.687	4.891	-32.828	31.264	-41.511
8.192	-36.301	4.562	-27.897	30.849	-44.891
7.829	-35.460	4.283	-23.065	30.399	-47.536
7.474	-34.219	4.052	-18.426	29.923	-49.513
7.131	-32.638	3.867	-14.049	29.428	-50.895
6.805	-30.777	3.727	-9.975	28.918	-51.756
6.496	-28.695	3.627	-6.226	28.400	-52.172
6.209	-26.446	3.565	-2.806	27.878	-52.208
5.944	-24.080	3.537	0.296	27.355	-51.925
5.703	-21.640	3.539	3.102	26.836	-51.374
5.487	-19.163	3.571	5.640	26.321	-50.599
5.295	-16.680	3.627	7.944	25.815	-49.635
5.128	-14.215	3.706	10.047	25.318	-48.508
4.986	-11.787	3.807	11.986	24.832	-47.239
4.868	-9.407	3.927	13.794	24.360	-45.843
4.774	-7.085	4.065	15.504	23.901	-44.330
4.703	-4.824	4.220	17.144	23.457	-42.705
4.654	-2.625	4.392	18.743	23.029	-40.970
4.628	-0.486	4.580	20.323	22.619	-39.124
4.623	1.597	4.783	21.904	22.228	-37.161
4.639	3.630	5.002	23.503	21.856	-35.075
4.676	5.619	5.237	25.132	21.505	-32.857
4.732	7.573	5.489	26.802	21.176	-30.495
4.808	9.497	5.757	28.519	20.870	-27.975
4.903	11.401	6.043	30.284	20.590	-25.282
5.017	13.292	6.346	32.096	20.337	-22.396
5.150	15.174	6.667	33.949	20.113	-19.299
5.302	17.053	7.007	35.831	19.920	-15.970
5.472	18.933	7.366	37.727	19.760	-12.385
5.662	20.814	7.743	39.613	19.636	-8.520
5.870	22.696	8.140	41.459	19.551	-4.351
6.098	24.574	8.555	43.230	19.507	0.145
6.344	26.442	8.988	44.877	19.509	4.990
6.608	28.287	9.437	46.345	19.559	10.204
6.891	30.095	9.901	47.567	19.661	15.801
7.193	31.844	10.377	48.466	19.819	21.787
7.511	33.508	10.862	48.950	20.037	28.157
7.847	35.053	11.352	48.919	20.319	34.893
8.198	36.441	11.842	48.262	20.668	41.959
8.562	37.625	12.325	46.857	21.088	49.296
8.939	38.549	12.794	44.580	21.582	56.814
9.325	39.152	13.240	41.307	22.150	64.396
9.717	39.368	13.654	36.923	22.795	71.884
10.111	39.123	14.023	31.329	23.515	79.082
10.503	38.343	14.337	24.458	24.306	85.757
10.886	36.953	14.582	16.286	25.165	91.636
11.256	34.884	14.745	6.847	26.082	96.418
11.605	32.078	14.813	-3.753	27.047	99.789
11.927	28.491	14.776	-15.323	28.046	101.433
12.212	24.105	14.622	-27.582	29.061	101.067
12.453	18.931	14.346	-40.160	30.073	98.459
12.643	13.016	13.944	-52.611	31.058	93.467
12.773	6.447	13.418	-64.433	31.994	86.062
12.837	-0.648	12.773	-75.105	32.856	76.351
12.831	-8.101	12.021	-84.128	33.620	64.584
12.750	-15.712	11.179	-91.073	34.266	51.148
12.593	-23.255	10.267	-95.623	34.778	36.545
12.360	-30.499	9.310	-97.609	35.144	21.349
12.054	-37.217	8.333	-97.027	35.358	6.159
11.682	-43.204	7.361	-94.035	35.419	-8.456
11.249	-48.292	6.420	-88.933	35.335	-22.003
10.766	-52.360	5.530	-82.126	35.115	-34.103
10.242	-55.340	4.708	-74.078	34.773	-44.511
9.688	-57.216	3.966	-65.268	34.328	-53.115
9.115	-58.022	3.313	-56.145	33.796	-59.924
8.534	-57.834	2.751	-47.097	33.196	-65.045
7.955	-56.759	2.280	-38.438	32.545	-68.652
7.387	-54.925	1.895	-30.394	31.858	-70.957
6.838	-52.469	1.591	-23.112	31.148	-72.185
6.312	-49.531	1.359	-16.667	30.425	-72.554
5.816	-46.241	1.192	-11.073	29.699	-72.261
5.354	-42.721	1.082	-6.303	28.975	-71.478
4.926	-39.075	1.018	-2.299	28.260	-70.343
4.535	-35.394	0.995	1.019	27.556	-68.968
4.181	-31.749	1.006	3.738	26.865	-67.437
3.863	-28.197	1.043	5.947	26.190	-65.812
3.580	-24.779	1.103	7.736	25.532	-64.136
3.332	-21.524	1.180	9.185	24.890	-62.440
3.117	-18.450	1.272	10.371	24.265	-60.741
2.932	-15.565	1.376	11.361	23.657	-59.050
2.776	-12.870	1.489	12.211	23.065	-57.372
2.648	-10.359	1.612	12.974	22.491	-55.709
2.544	-8.024	1.742	13.691	21.934	-54.059
2.464	-5.850	1.879	14.400	21.392	-52.418
2.405	-3.823	2.023	15.131	20.868	-50.782
2.367	-1.926	2.174	15.910	20.359	-49.145
2.348	-0.140	2.334	16.758	19.867	-47.502
2.346	1.551	2.501	17.695	19.392	-45.843
2.362	3.167	2.678	18.735	18.933	-44.163
2.393	4.725	2.866	19.893	18.491	-42.450
2.441	6.244	3.065	21.181	18.066	-40.695
2.503	7.739	3.277	22.609	17.659	-38.887
2.581	9.227	3.503	24.188	17.269	-37.011
2.673	10.725	3.746	25.928	16.899	-35.052
2.780	12.247	4.005	27.836	16.548	-32.993
2.903	13.807	4.284	29.920	16.218	-30.812
3.041	15.420	4.583	32.186	15.909	-28.487
3.196	17.098	4.905	34.642	15.624	-25.989
3.367	18.855	5.252	37.289	15.364	-23.289
3.555	20.700	5.625	40.129	15.131	-20.349
3.763	22.645	6.027	43.161	14.927	-17.128
3.989	24.698	6.459	46.376	14.756	-13.581
4.237	26.868	6.923	49.762	14.620	-9.655
4.505	29.160	7.421	53.298	14.523	-5.291
4.797	31.576	7.955	56.952	14.470	-0.424
5.113	34.116	8.525	60.680	14.466	5.017
5.455	36.775	9.132	64.421	14.516	11.107
5.823	39.543	9.777	68.092	14.627	17.928
6.219	42.401	10.459	71.588	14.807	25.558
6.643	45.322	11.176	74.771	15.063	34.076
7.097	48.270	11.924	77.471	15.404	43.548
7.580	51.193	12.699	79.478	15.840	54.025
8.093	54.024	13.495	80.537	16.380	65.529
8.633	56.678	14.301	80.352	17.036	78.038
9.201	59.048	15.106	78.580	17.818	91.469
9.792	61.003	15.892	74.847	18.733	105.658
10.402	62.389	16.641	68.754	19.791	120.336
11.027	63.026	17.330	59.910	20.995	135.106
11.658	62.714	17.929	47.963	22.348	149.424
12.286	61.238	18.409	32.655	23.844	162.589
12.899	58.377	18.736	13.884	25.471	173.750
13.483	53.923	18.875	-8.228	27.210	181.934
14.023	47.701	18.793	-33.257	29.031	186.111
14.500	39.598	18.460	-60.430	30.894	185.290
14.897	29.585	17.855	-88.602	32.749	178.650
15.193	17.754	16.968	-116.291	34.537	165.694
15.370	4.336	15.804	-141.782	36.196	146.394
15.414	-10.290	14.385	-163.306	37.661	121.296
15.311	-25.607	12.750	-179.266	38.876	91.548
15.055	-40.988	10.956	-188.480	39.792	58.822
14.644	-55.752	9.069	-190.378	40.381	25.127
14.086	-69.228	7.163	-185.106	40.632	-7.449
13.393	-80.828	5.310	-173.500	40.558	-37.030
12.584	-90.104	3.574	-156.938	40.187	-62.194
11.682	-96.794	2.003	-137.103	39.565	-82.109
10.713	-100.829	0.630	-115.720	38.743	-96.561
9.704	-102.320	-0.528	-94.339	37.776	-105.860
8.680	-101.521	-1.472	-74.184	36.716	-110.690
7.664	-98.784	-2.215	-56.093	35.608	-111.930
6.675	-94.511	-2.776	-40.529	34.488	-110.500
5.729	-89.107	-3.182	-27.649	33.382	-107.248
4.837	-82.955	-3.459	-17.379	32.308	-102.885
4.006	-76.391	-3.633	-9.502	31.278	-97.964
3.242	-69.696	-3.728	-3.721	30.298	-92.879
2.544	-63.092	-3.765	0.285	29.368	-87.894
1.912	-56.748	-3.762	2.828	28.488	-83.164
1.344	-50.784	-3.734	4.197	27.656	-78.769
0.836	-45.280	-3.692	4.639	26.867	-74.733
0.383	-40.283	-3.646	4.365	26.119	-71.047
-0.020	-35.814	-3.602	3.549	25.408	-67.681
-0.379	-31.874	-3.566	2.327	24.731	-64.597
-0.698	-28.450	-3.543	0.810	24.084	-61.751
-0.983	-25.521	-3.535	-0.921	23.466	-59.101
-1.238	-23.059	-3.544	-2.803	22.874	-56.609
-1.469	-21.031	-3.572	-4.790	22.308	-54.239
-1.680	-19.406	-3.620	-6.853	21.765	-51.959
-1.874	-18.149	-3.689	-8.970	21.245	-49.740
-2.056	-17.230	-3.779	-11.131	20.747	-47.557
-2.228	-16.620	-3.890	-13.331	20.271	-45.388
-2.394	-16.291	-4.023	-15.572	19.816	-43.210
-2.557	-16.219	-4.179	-17.856	19.384	-41.002
-2.720	-16.383	-4.358	-20.193	18.973	-38.742
-2.884	-16.764	-4.560	-22.589	18.586	-36.411
-3.052	-17.347	-4.786	-25.055	18.221	-33.984
-3.225	-18.119	-5.037	-27.600	17.881	-31.436
-3.407	-19.068	-5.313	-30.231	17.566	-28.743
-3.597	-20.185	-5.616	-32.954	17.279	-25.873
-3.800	-21.463	-5.946	-35.775	17.020	-22.794
-4.014	-22.896	-6.304	-38.692	16.791	-19.470
-4.244	-24.477	-6.691	-41.701	16.596	-15.862
-4.489	-26.201	-7.109	-44.790	16.438	-11.926
-4.751	-28.062	-7.557	-47.941	16.318	-7.613
-5.032	-30.052	-8.037	-51.126	16.242	-2.872
-5.333	-32.161	-8.549	-54.305	16.213	2.351
-5.655	-34.378	-9.092	-57.423	16.237	8.114
-5.999	-36.685	-9.667	-60.408	16.318	14.475
-6.366	-39.059	-10.272	-63.171	16.463	21.488
-6.757	-41.473	-10.904	-65.596	16.678	29.203
-7.172	-43.888	-11.561	-67.543	16.970	37.659
-7.611	-46.256	-12.237	-68.844	17.347	46.879
-8.074	-48.517	-12.926	-69.298	17.817	56.858
-8.560	-50.597	-13.620	-68.678	18.386	67.555
-9.066	-52.407	-14.307	-66.729	19.062	78.883
-9.591	-53.840	-14.975	-63.176	19.852	90.689
-10.130	-54.775	-15.607	-57.739	20.759	102.745
-10.678	-55.072	-16.185	-50.149	21.788	114.732
-11.230	-54.579	-16.687	-40.175	22.936	126.229
-11.776	-53.137	-17.090	-27.660	24.200	136.712
-12.308	-50.587	-17.366	-12.561	25.568	145.561
-12.814	-46.780	-17.492	5.005	27.025	152.080
-13.282	-41.597	-17.442	24.718	28.548	155.546
-13.699	-34.959	-17.195	46.028	30.105	155.267
-14.049	-26.852	-16.734	68.139	31.659	150.667
-14.318	-17.343	-16.052	90.034	33.167	141.377
-14.491	-6.595	-15.151	110.538	34.582	127.330
-14.557	5.130	-14.044	128.420	35.857	108.824
-14.506	17.472	-12.759	142.532	36.946	86.551
-14.331	29.990	-11.332	151.957	37.813	61.563
-14.031	42.199	-9.811	156.136	38.429	35.176
-13.608	53.604	-8.248	154.960	38.781	8.824
-13.072	63.750	-6.697	148.778	38.869	-16.114
-12.434	72.261	-5.207	138.347	38.708	-38.474
-11.710	78.876	-3.823	124.707	38.323	-57.431
-10.921	83.464	-2.574	109.030	37.748	-72.549
-10.085	86.023	-1.483	92.470	37.022	-83.770
-9.224	86.669	-0.557	76.041	36.183	-91.349
-8.357	85.605	0.204	60.539	35.269	-95.754
-7.500	83.096	0.810	46.516	34.310	-97.569
-6.668	79.434	1.276	34.289	33.334	-97.395
-5.873	74.915	1.619	23.980	32.359	-95.797
-5.123	69.817	1.859	15.558	31.400	-93.255
-4.424	64.385	2.015	8.897	30.466	-90.156
-3.779	58.831	2.104	3.807	29.564	-86.788
-3.191	53.323	2.142	0.076	28.695	-83.354
-2.657	47.993	2.142	-2.512	27.861	-79.988
-2.176	42.937	2.117	-4.163	27.060	-76.769
-1.747	38.223	2.076	-5.059	26.292	-73.737
-1.364	33.890	2.025	-5.362	25.554	-70.905
-1.025	29.961	1.971	-5.206	24.844	-68.270
-0.725	26.441	1.919	-4.702	24.160	-65.819
-0.460	23.323	1.872	-3.942	23.502	-63.532
-0.227	20.594	1.833	-2.997	22.866	-61.391
-0.021	18.233	1.803	-1.921	22.251	-59.373
0.162	16.215	1.783	-0.756	21.657	-57.463
0.324	14.516	1.776	0.468	21.082	-55.642
0.470	13.110	1.781	1.730	20.525	-53.896
0.601	11.971	1.798	3.018	19.985	-52.213
0.721	11.075	1.828	4.324	19.462	-50.582
0.831	10.399	1.871	5.649	18.956	-48.994
0.936	9.923	1.928	6.992	18.466	-47.438
1.035	9.630	1.998	8.361	17.991	-45.908
1.131	9.503	2.082	9.762	17.531	-44.395
1.226	9.529	2.179	11.205	17.087	-42.892
1.322	9.697	2.292	12.701	16.658	-41.391
1.419	9.997	2.419	14.263	16.243	-39.883
1.519	10.424	2.561	15.903	15.844	-38.360
1.623	10.973	2.721	17.636	15.460	-36.810
1.733	11.640	2.897	19.475	15.092	-35.223
1.850	12.424	3.092	21.437	14.739	-33.585
1.974	13.326	3.307	23.535	14.403	-31.880
2.107	14.348	3.542	25.786	14.084	-30.091
2.251	15.493	3.800	28.204	13.782	-28.198
2.406	16.765	4.083	30.806	13.500	-26.177
2.574	18.171	4.391	33.606	13.238	-23.999
2.756	19.716	4.727	36.616	12.998	-21.633
2.953	21.408	5.094	39.850	12.781	-19.040
3.168	23.254	5.493	43.316	12.591	-16.177
3.400	25.262	5.926	47.020	12.429	-12.992
3.653	27.440	6.397	50.962	12.299	-9.427
3.928	29.794	6.907	55.135	12.204	-5.415
4.226	32.331	7.459	59.523	12.150	-0.878
4.550	35.053	8.055	64.097	12.141	4.271
4.901	37.960	8.697	68.810	12.184	10.127
5.281	41.048	9.385	73.596	12.286	16.799
5.691	44.306	10.122	78.359	12.454	24.400
6.135	47.715	10.906	82.971	12.698	33.050
6.613	51.244	11.737	87.261	13.029	42.869
7.126	54.849	12.610	91.010	13.458	53.969
7.675	58.469	13.522	93.937	13.998	66.444
8.260	62.019	14.462	95.698	14.663	80.351
8.881	65.391	15.420	95.877	15.468	95.691
9.535	68.442	16.379	93.987	16.425	112.381
10.220	70.999	17.320	89.479	17.550	130.219
10.931	72.849	18.216	81.761	18.854	148.843
11.660	73.741	19.034	70.239	20.344	167.696
12.398	73.391	19.738	54.375	22.022	185.988
13.133	71.487	20.282	33.772	23.884	202.671
13.849	67.712	20.620	8.284	25.913	216.456
14.526	61.763	20.703	-21.860	28.080	225.859
15.145	53.392	20.484	-55.930	30.340	229.316
15.679	42.449	19.924	-92.612	32.636	225.364
16.104	28.930	18.997	-129.984	34.892	212.885
16.394	13.022	17.696	-165.613	37.023	191.374
16.524	-4.859	16.038	-196.786	38.938	161.179
16.475	-24.071	14.068	-220.865	40.552	123.642
16.234	-43.770	11.857	-235.723	41.790	81.060
15.796	-62.984	9.498	-240.139	42.601	36.428
15.166	-80.718	7.094	-234.060	42.966	-6.988
14.358	-96.067	4.751	-218.620	42.896	-46.173
13.396	-108.335	2.563	-195.916	42.433	-78.825
12.312	-117.102	0.602	-168.589	41.644	-103.645
11.140	-122.256	-1.086	-139.350	40.607	-120.382
9.916	-123.967	-2.481	-110.578	39.402	-129.671
8.675	-122.627	-3.588	-84.062	38.104	-132.734
7.447	-118.766	-4.429	-60.923	36.775	-131.053
6.259	-112.976	-5.039	-41.671	35.463	-126.106
5.128	-105.839	-5.456	-26.341	34.201	-119.180
4.068	-97.881	-5.720	-14.654	33.008	-111.291
3.088	-89.550	-5.867	-6.160	31.894	-103.169
2.192	-81.202	-5.928	-0.344	30.861	-95.292
1.379	-73.108	-5.932	3.301	29.907	-87.934
0.647	-65.460	-5.899	5.234	29.027	-81.225
-0.008	-58.383	-5.846	5.848	28.214	-75.192
-0.592	-51.954	-5.788	5.469	27.461	-69.803
-1.112	-46.206	-5.733	4.357	26.763	-64.990
-1.575	-41.145	-5.689	2.716	26.112	-60.673
-1.987	-36.754	-5.662	0.705	25.505	-56.764
-2.355	-33.004	-5.655	-1.558	24.937	-53.182
-2.685	-29.857	-5.671	-3.984	24.404	-49.852
-2.984	-27.267	-5.711	-6.508	23.905	-46.708
-3.257	-25.189	-5.776	-9.083	23.438	-43.690
-3.509	-23.577	-5.867	-11.677	23.000	-40.749
-3.745	-22.385	-5.983	-14.267	22.593	-37.839
-3.969	-21.573	-6.126	-16.840	22.214	-34.921
-4.185	-21.099	-6.295	-19.383	21.864	-31.961
-4.396	-20.927	-6.489	-21.892	21.544	-28.925
-4.606	-21.024	-6.708	-24.358	21.255	-25.784
-4.816	-21.358	-6.952	-26.777	20.997	-22.510
-5.030	-21.900	-7.220	-29.140	20.771	-19.075
-5.249	-22.625	-7.512	-31.435	20.580	-15.452
-5.476	-23.507	-7.826	-33.648	20.426	-11.615
-5.711	-24.522	-8.163	-35.757	20.309	-7.540
-5.956	-25.646	-8.521	-37.736	20.234	-3.203
-6.213	-26.857	-8.899	-39.552	20.202	1.417
-6.482	-28.127	-9.295	-41.160	20.216	6.338
-6.763	-29.432	-9.707	-42.511	20.280	11.572
-7.058	-30.741	-10.132	-43.542	20.395	17.126
-7.366	-32.023	-10.568	-44.184	20.567	22.998
-7.686	-33.240	-11.010	-44.355	20.797	29.171
-8.019	-34.352	-11.454	-43.966	21.089	35.616
-8.363	-35.315	-11.894	-42.921	21.445	42.285
-8.716	-36.076	-12.324	-41.119	21.869	49.105
-9.078	-36.581	-12.736	-38.459	22.360	55.981
-9.444	-36.769	-13.121	-34.847	22.921	62.786
-9.812	-36.576	-13.469	-30.201	23.549	69.362
-10.178	-35.938	-13.772	-24.462	24.243	75.519
-10.538	-34.790	-14.017	-17.602	24.999	81.038
-10.886	-33.069	-14.193	-9.641	25.811	85.674
-11.217	-30.724	-14.289	-0.649	26.668	89.167
-11.524	-27.713	-14.296	9.234	27.561	91.257
-11.802	-24.015	-14.203	19.801	28.474	91.696
-12.042	-19.629	-14.005	30.770	29.392	90.276
-12.239	-14.584	-13.697	41.795	30.296	86.848
-12.385	-8.941	-13.279	52.479	31.165	81.348
-12.474	-2.792	-12.754	62.394	31.979	73.812
-12.502	3.733	-12.129	71.118	32.718	64.390
-12.465	10.478	-11.417	78.264	33.363	53.344
-12.360	17.263	-10.634	83.518	33.897	41.040
-12.187	23.896	-9.798	86.670	34.308	27.918
-11.948	30.179	-8.930	87.632	34.587	14.464
-11.646	35.930	-8.053	86.451	34.732	1.164
-11.286	40.987	-7.187	83.296	34.744	-11.530
-10.876	45.223	-6.354	78.440	34.628	-23.240
-10.423	48.548	-5.568	72.230	34.395	-33.680
-9.937	50.918	-4.845	65.049	34.058	-42.672
-9.428	52.333	-4.194	57.283	33.631	-50.141
-8.904	52.828	-3.621	49.291	33.129	-56.105
-8.375	52.474	-3.128	41.381	32.568	-60.655
-7.850	51.364	-2.713	33.802	31.961	-63.930
-7.336	49.606	-2.375	26.733	31.321	-66.100
-6.839	47.316	-2.107	20.292	30.659	-67.345
-6.365	44.611	-1.904	14.538	29.985	-67.839
-5.919	41.601	-1.759	9.487	29.306	-67.739
-5.502	38.386	-1.664	5.117	28.628	-67.186
-5.118	35.056	-1.612	1.383	27.955	-66.294
-4.767	31.685	-1.599	-1.779	27.292	-65.156
-4.450	28.336	-1.616	-4.439	26.639	-63.845
-4.166	25.055	-1.661	-6.671	26.000	-62.414
-3.916	21.879	-1.728	-8.549	25.375	-60.903
-3.697	18.833	-1.813	-10.142	24.766	-59.339
-3.508	15.933	-1.915	-11.515	24.172	-57.741
-3.349	13.185	-2.030	-12.724	23.594	-56.119
-3.217	10.592	-2.157	-13.822	23.032	-54.479
-3.111	8.148	-2.296	-14.853	22.487	-52.824
-3.029	5.845	-2.444	-15.857	21.958	-51.150
-2.970	3.673	-2.603	-16.865	21.446	-49.457
-2.934	1.617	-2.772	-17.908	20.951	-47.737
-2.918	-0.337	-2.951	-19.009	20.473	-45.985
-2.921	-2.206	-3.142	-20.188	20.013	-44.191
-2.943	-4.006	-3.344	-21.465	19.570	-42.348
-2.983	-5.754	-3.558	-22.852	19.146	-40.442
-3.041	-7.465	-3.787	-24.364	18.742	-38.462
-3.115	-9.157	-4.031	-26.012	18.357	-36.393
-3.207	-10.844	-4.291	-27.804	17.992	-34.217
-3.316	-12.542	-4.570	-29.747	17.650	-31.915
-3.441	-14.264	-4.868	-31.848	17.330	-29.464
-3.584	-16.024	-5.186	-34.110	17.035	-26.840
-3.744	-17.835	-5.528	-36.533	16.767	-24.013
-3.923	-19.706	-5.894	-39.116	16.526	-20.951
-4.120	-21.649	-6.285	-41.852	16.317	-17.616
-4.337	-23.672	-6.704	-44.729	16.140	-13.967
-4.574	-25.779	-7.152	-47.731	16.001	-9.958
-4.832	-27.977	-7.630	-50.832	15.901	-5.538
-5.112	-30.265	-8.138	-53.994	15.845	-0.652
-5.415	-32.640	-8.679	-57.172	15.839	4.757
-5.742	-35.096	-9.251	-60.299	15.887	10.752
-6.093	-37.618	-9.855	-63.295	15.994	17.392
-6.469	-40.189	-10.488	-66.056	16.168	24.738
-6.872	-42.778	-11.150	-68.453	16.416	32.841
-7.300	-45.348	-11.835	-70.329	16.745	41.741
-7.754	-47.849	-12.539	-71.494	17.162	51.457
-8.233	-50.216	-13.254	-71.729	17.678	61.981
-8.735	-52.369	-13.972	-70.780	18.298	73.261
-9.260	-54.212	-14.681	-68.367	19.031	85.191
-9.802	-55.629	-15.365	-64.190	19.884	97.592
-10.359	-56.486	-16.008	-57.947	20.861	110.199
-10.925	-56.632	-16.588	-49.353	21.964	122.646
-11.492	-55.903	-17.082	-38.172	23.192	134.452
-12.051	-54.129	-17.464	-24.262	24.538	145.027
-12.593	-51.139	-17.707	-7.613	25.989	153.676
-13.105	-46.782	-17.783	11.593	27.528	159.637
-13.573	-40.939	-17.667	32.945	29.126	162.128
-13.983	-33.543	-17.337	55.770	30.749	160.429
-14.319	-24.603	-16.779	79.129	32.354	153.975
-14.565	-14.219	-15.987	101.858	33.896	142.460
-14.707	-2.600	-14.967	122.650	35.322	125.937
-14.733	9.938	-13.740	140.186	36.582	104.877
-14.634	22.976	-12.336	153.292	37.632	80.175
-14.404	36.020	-10.802	161.102	38.435	53.096
-14.043	48.541	-9.189	163.191	38.966	25.137
-13.557	60.018	-7.556	159.641	39.218	-2.146
-12.957	69.990	-5.958	151.025	39.196	-27.332
-12.256	78.101	-4.446	138.316	38.923	-49.305
-11.474	84.129	-3.061	122.729	38.429	-67.351
-10.632	87.993	-1.833	105.549	37.755	-81.193
-9.751	89.750	-0.776	87.975	36.942	-90.943
-8.853	89.572	0.104	71.002	36.032	-97.009
-7.956	87.714	0.815	55.363	35.061	-99.981
